gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,tenure_group,HasInternet,NumServices,ContractMonths,IsMonthToMonth,ContractProgress,HasPhoneService,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Contract_One year,Contract_Two year,fiber_contract_risk,price_tenure_risk,early_customer,price_stress,fiber_new_customer,Churn_Probability,Prediction,Risk_Level,Recommended_Action
1,0,0,0,9,1,1,0,0,0,0,1,1,0,94.4,857.25,1,1,2,1,1,0.0,0,1,0,0,1,0,0,0,1,9.440000000000001,0,94.4,0,0.7689278609994723,1,High,Priority retention call
1,0,0,0,12,1,0,0,0,0,0,0,0,0,20.3,246.7,2,0,0,1,1,0.0,0,0,1,0,0,1,0,0,0,1.5615384615384618,0,20.3,0,0.09690869877785767,0,Low,No action
1,0,0,0,61,1,0,0,0,0,0,0,0,0,19.45,1336.35,7,0,0,12,0,1.0,0,0,1,0,0,0,1,0,0,0.3137096774193548,0,0.0,0,0.01724267370819095,0,Low,No action
0,0,1,1,19,0,0,1,1,0,0,0,0,1,34.95,610.2,3,1,2,1,1,0.0,0,0,0,0,0,1,0,0,0,1.7475000000000003,0,34.95,0,0.1354583205531792,0,Low,No action
1,0,0,0,71,1,0,1,1,1,1,1,0,0,77.35,5550.1,7,1,5,24,0,1.0,0,0,0,1,0,0,0,1,0,1.0743055555555554,0,0.0,0,0.004583254583254583,0,Low,No action
1,0,1,0,62,1,1,0,0,0,0,0,0,0,23.65,1416.75,7,0,0,24,0,1.0,0,0,1,0,0,0,0,1,0,0.37539682539682534,0,0.0,0,0.004583254583254583,0,Low,No action
0,0,1,0,67,1,1,1,1,1,1,0,0,0,70.9,4677.1,7,1,4,24,0,1.0,0,0,0,1,0,0,0,1,0,1.0426470588235295,0,0.0,0,0.01724267370819095,0,Low,No action
0,0,0,1,62,1,0,1,1,0,0,0,0,0,56.15,3487.95,7,1,2,12,0,1.0,0,0,0,0,0,0,1,0,0,0.8912698412698412,0,0.0,0,0.019187118152635393,0,Low,No action
1,0,0,0,70,1,1,1,1,1,1,1,1,1,113.65,7939.25,7,1,6,24,0,1.0,0,1,0,0,0,0,0,1,0,1.6007042253521129,0,0.0,0,0.08272066458982347,0,Low,No action
1,0,1,1,35,1,1,1,0,1,1,1,0,0,72.25,2568.55,4,1,4,1,1,0.0,0,0,0,0,1,0,0,0,0,2.006944444444444,0,72.25,0,0.11328110993699868,0,Low,No action
0,0,1,1,51,0,0,1,1,1,0,1,1,0,59.3,3014.65,6,1,5,12,0,1.0,0,0,0,0,1,0,1,0,0,1.1403846153846153,0,0.0,0,0.11180500216695327,0,Low,No action
1,0,0,1,19,1,0,1,1,1,0,0,0,1,60.6,1297.8,3,1,3,1,1,0.0,0,0,0,0,1,0,0,0,0,3.0300000000000002,0,60.6,0,0.12536902202491076,0,Low,No action
0,0,1,1,49,1,1,0,1,1,0,1,0,1,93.65,4520.15,6,1,3,12,0,1.0,0,1,0,0,1,0,1,0,0,1.8730000000000002,0,0.0,0,0.22134529488407706,0,Low,No action
1,0,0,0,8,1,1,0,0,0,0,0,0,1,73.5,632.2,1,1,0,1,1,0.0,0,1,0,0,1,0,0,0,1,8.166666666666666,0,73.5,0,0.6771446027157154,1,High,Priority retention call
1,0,0,0,1,1,0,0,1,0,0,0,0,1,75.7,75.7,0,1,1,1,1,0.0,0,1,0,0,1,0,0,0,1,37.85,1,75.7,1,0.8852285925456657,1,High,Priority retention call
1,0,0,0,13,1,0,0,0,0,0,0,0,1,19.3,279.3,2,0,0,1,1,0.0,0,0,1,0,0,1,0,0,0,1.3785714285714286,0,19.3,0,0.1403975120534008,0,Low,No action
1,0,0,0,25,1,0,0,0,0,0,0,0,1,19.2,532.1,4,0,0,1,1,0.0,0,0,1,1,0,0,0,0,0,0.7384615384615385,0,19.2,0,0.09690869877785767,0,Low,No action
0,0,0,0,1,1,1,0,0,1,1,0,0,0,62.05,62.05,0,1,2,1,1,0.0,0,0,0,0,0,1,0,0,0,31.025,1,62.05,0,0.3939708725194755,1,Medium,Send engagement offer
0,0,1,0,18,1,0,0,0,1,0,0,0,1,49.55,878.35,3,1,1,1,1,0.0,0,0,0,0,0,1,0,0,0,2.607894736842105,0,49.55,0,0.2137309353108301,0,Low,No action
0,0,0,0,7,1,0,0,0,0,0,0,0,0,69.15,488.65,1,1,0,1,1,0.0,0,1,0,0,0,0,0,0,1,8.64375,0,69.15,0,0.43488846479398974,1,Medium,Send engagement offer
0,0,0,0,26,1,0,0,1,0,0,0,0,0,75.5,2018.1,4,1,1,12,0,1.0,0,1,0,0,0,0,1,0,0,2.7962962962962963,0,0.0,0,0.11436910473105584,0,Low,No action
1,0,0,0,7,1,0,0,0,0,0,0,0,0,19.9,173.15,1,0,0,12,0,0.5833333333333334,0,0,1,0,0,1,1,0,0,2.4875,0,0.0,0,0.0224904214559387,0,Low,No action
0,0,1,0,56,1,1,0,1,0,1,1,1,1,107.25,6033.3,6,1,4,12,0,1.0,0,1,0,0,1,0,1,0,0,1.881578947368421,0,0.0,0,0.2962189957652752,0,Low,No action
1,0,1,1,18,1,0,0,0,0,0,0,0,0,19.35,309.25,3,0,0,24,0,0.75,0,0,1,0,0,1,0,1,0,1.018421052631579,0,0.0,0,0.004583254583254583,0,Low,No action
1,0,0,0,17,1,0,0,1,0,0,1,0,1,83.55,1329.15,2,1,2,1,1,0.0,0,1,0,0,1,0,0,0,1,4.641666666666667,0,83.55,0,0.5830568112743038,1,Medium,Send engagement offer
1,0,0,0,4,1,1,0,1,0,1,0,1,1,93.5,362.2,0,1,3,1,1,0.0,0,1,0,0,1,0,0,0,1,18.7,1,93.5,1,0.6782035468797668,1,High,Priority retention call
1,0,1,1,66,1,0,1,1,0,1,0,0,1,58.2,3810.8,7,1,3,24,0,1.0,0,0,0,1,0,0,0,1,0,0.8686567164179104,0,0.0,0,0.004583254583254583,0,Low,No action
0,0,0,1,61,1,0,0,0,0,0,0,0,0,19.75,1124.2,7,0,0,24,0,1.0,0,0,1,0,0,1,0,1,0,0.3185483870967742,0,0.0,0,0.0,0,Low,No action
1,0,0,0,22,1,0,0,1,1,0,1,0,0,65.25,1441.8,3,1,3,12,0,1.0,0,0,0,0,0,0,1,0,0,2.8369565217391304,0,0.0,0,0.08622929430451554,0,Low,No action
1,0,0,0,3,1,1,0,0,0,0,0,0,0,74.4,215.8,0,1,0,1,1,0.0,0,1,0,0,0,0,0,0,1,18.6,1,74.4,1,0.5830568112743038,1,Medium,Send engagement offer
1,0,0,0,2,1,0,0,0,0,0,0,0,1,20.45,42.45,0,0,0,1,1,0.0,0,0,1,0,0,1,0,0,0,6.816666666666666,1,20.45,0,0.25527812766447405,0,Low,No action
0,0,1,0,55,1,1,1,1,0,0,1,0,1,96.75,5238.9,6,1,3,1,1,0.0,0,1,0,0,1,0,0,0,1,1.7276785714285714,0,96.75,0,0.2865617882303088,0,Low,No action
0,0,0,0,43,1,0,0,0,0,0,0,0,0,19.55,876.15,5,0,0,24,0,1.0,0,0,1,0,0,1,0,1,0,0.44431818181818183,0,0.0,0,0.004583254583254583,0,Low,No action
1,0,1,0,68,1,1,0,0,1,0,1,0,1,89.95,5974.3,7,1,2,24,0,1.0,0,1,0,0,0,0,0,1,0,1.3036231884057972,0,0.0,0,0.08620941723681687,0,Low,No action
1,0,0,0,3,1,0,0,0,1,0,1,0,0,57.55,161.45,0,1,2,1,1,0.0,0,0,0,0,1,0,0,0,0,14.3875,1,57.55,0,0.4982896026632127,1,Medium,Send engagement offer
1,0,0,0,4,1,0,1,1,0,1,0,0,1,60.4,272.15,0,1,3,1,1,0.0,0,0,0,0,0,1,0,0,0,12.08,1,60.4,0,0.2137309353108301,0,Low,No action
1,0,1,0,58,1,1,0,1,0,1,0,0,1,59.9,3505.1,6,1,2,24,0,1.0,0,0,0,1,0,0,0,1,0,1.0152542372881355,0,0.0,0,0.040190679853871515,0,Low,No action
1,0,0,0,16,1,0,1,0,0,0,0,0,1,50.15,762.25,2,1,1,1,1,0.0,0,0,0,0,1,0,0,0,0,2.9499999999999997,0,50.15,0,0.2137309353108301,0,Low,No action
0,1,0,0,23,0,0,0,0,0,0,0,1,1,34.65,768.45,3,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,1.4437499999999999,0,34.65,0,0.33368766744447326,1,Medium,Send engagement offer
1,0,0,0,1,1,0,0,0,0,0,0,0,1,19.55,19.55,0,0,0,1,1,0.0,0,0,1,0,0,1,0,0,0,9.775,1,19.55,0,0.33368766744447326,1,Medium,Send engagement offer
1,1,1,0,33,1,1,0,1,0,0,0,0,1,80.6,2656.5,4,1,1,1,1,0.0,0,1,0,0,0,0,0,0,1,2.3705882352941177,0,80.6,0,0.3767859298026179,1,Medium,Send engagement offer
1,0,1,1,10,1,0,0,0,1,1,0,0,0,55.2,528.35,1,1,2,1,1,0.0,0,0,0,1,0,0,0,0,0,5.0181818181818185,0,55.2,0,0.1208403227094816,0,Low,No action
0,0,1,0,70,1,1,1,1,0,1,0,0,1,88.0,5986.45,7,1,3,24,0,1.0,0,1,0,1,0,0,0,1,0,1.23943661971831,0,0.0,0,0.0224904214559387,0,Low,No action
0,0,1,1,68,1,0,1,1,1,1,0,0,0,62.65,4375.8,7,1,4,24,0,1.0,0,0,0,1,0,0,0,1,0,0.9079710144927536,0,0.0,0,0.004583254583254583,0,Low,No action
0,1,1,0,32,1,1,0,1,1,0,1,1,0,106.35,3520.75,4,1,4,1,1,0.0,0,1,0,0,0,0,0,0,1,3.2227272727272727,0,106.35,0,0.33368766744447326,1,Medium,Send engagement offer
0,1,1,0,61,1,1,0,1,0,1,0,0,1,85.55,5251.75,7,1,2,12,0,1.0,0,1,0,0,0,0,1,0,0,1.3798387096774192,0,0.0,0,0.10984040541562666,0,Low,No action
1,0,0,0,22,1,0,0,0,0,0,0,0,1,20.05,470.2,3,0,0,1,1,0.0,0,0,1,0,0,1,0,0,0,0.8717391304347826,0,20.05,0,0.09722921159837049,0,Low,No action
0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.75,20.75,0,0,0,1,1,0.0,0,0,1,1,0,0,0,0,0,10.375,1,20.75,0,0.25527812766447405,0,Low,No action
1,0,0,0,5,1,1,0,0,0,0,0,0,1,50.6,249.95,0,1,0,1,1,0.0,0,0,0,0,0,1,0,0,0,8.433333333333334,1,50.6,0,0.3939708725194755,1,Medium,Send engagement offer
0,0,1,1,69,1,0,0,0,0,0,0,0,1,20.55,1403.1,7,0,0,12,0,1.0,0,0,1,1,0,0,1,0,0,0.2935714285714286,0,0.0,0,0.0224904214559387,0,Low,No action
1,0,0,0,3,1,0,0,0,0,0,0,0,1,69.55,222.3,0,1,0,1,1,0.0,0,1,0,0,0,0,0,0,1,17.3875,1,69.55,1,0.5830568112743038,1,Medium,Send engagement offer
1,0,1,1,71,0,0,1,1,0,1,1,1,0,58.65,4145.25,7,1,5,24,0,1.0,0,0,0,0,0,1,0,1,0,0.8145833333333332,0,0.0,0,0.01724267370819095,0,Low,No action
1,1,0,0,1,0,0,0,0,0,0,0,0,0,25.05,25.05,0,1,0,1,1,0.0,0,0,0,0,0,1,0,0,0,12.525,1,25.05,0,0.5766582045803768,1,Medium,Send engagement offer
0,0,1,1,22,1,1,0,0,1,0,1,0,1,88.75,1885.15,3,1,2,1,1,0.0,0,1,0,0,1,0,0,0,1,3.858695652173913,0,88.75,0,0.5605401122870165,1,Medium,Send engagement offer
0,0,0,0,4,1,1,1,0,0,0,1,0,0,90.65,367.95,0,1,2,1,1,0.0,0,1,0,0,1,0,0,0,1,18.130000000000003,1,90.65,1,0.5907427116226303,1,Medium,Send engagement offer
1,1,0,0,13,1,0,0,1,1,0,0,0,1,54.8,731.3,2,1,2,1,1,0.0,0,0,0,0,1,0,0,0,0,3.9142857142857137,0,54.8,0,0.26839061903783495,0,Low,No action
0,0,0,0,19,1,0,0,0,0,0,0,0,1,45.0,865.85,3,1,0,1,1,0.0,0,0,0,0,0,0,0,0,0,2.25,0,45.0,0,0.19826892109500804,0,Low,No action
1,0,1,1,68,1,1,1,0,1,1,1,1,1,109.05,7508.55,7,1,5,24,0,1.0,0,1,0,0,0,0,0,1,0,1.5804347826086955,0,0.0,0,0.067196937772159,0,Low,No action
1,0,1,1,72,1,1,1,1,1,1,1,1,1,116.8,8456.75,8,1,6,24,0,1.0,0,1,0,1,0,0,0,1,0,1.5999999999999999,0,0.0,0,0.04074438970990695,0,Low,No action
1,0,0,0,35,1,1,1,0,1,1,1,1,1,85.95,3110.1,4,1,5,12,0,1.0,0,0,0,1,0,0,1,0,0,2.3874999999999997,0,0.0,0,0.12536902202491076,0,Low,No action
1,0,1,0,32,1,0,0,1,0,0,0,1,0,84.15,2585.95,4,1,2,1,1,0.0,0,1,0,0,0,0,0,0,1,2.5500000000000003,0,84.15,0,0.28995258847756333,0,Low,No action
0,0,0,0,57,0,0,0,0,1,1,1,1,0,53.35,3090.05,6,1,4,24,0,1.0,0,0,0,1,0,0,0,1,0,0.9198275862068965,0,0.0,0,0.04099934888599131,0,Low,No action
1,1,0,0,2,1,1,0,0,0,0,0,1,1,84.05,186.05,0,1,1,1,1,0.0,0,1,0,0,1,0,0,0,1,28.016666666666666,1,84.05,1,0.9072066145236878,1,High,Priority retention call
0,0,0,0,17,0,0,0,0,0,0,0,0,1,25.65,440.2,2,1,0,1,1,0.0,0,0,0,0,0,1,0,0,0,1.4249999999999998,0,25.65,0,0.26839061903783495,0,Low,No action
1,0,1,1,38,1,0,0,0,0,0,0,0,1,20.2,746.05,5,0,0,24,0,1.0,0,0,1,0,0,1,0,1,0,0.5179487179487179,0,0.0,0,0.007886557886557887,0,Low,No action
0,1,1,0,7,1,1,0,0,0,0,0,0,1,74.85,485.25,1,1,0,1,1,0.0,0,1,0,0,1,0,0,0,1,9.35625,0,74.85,0,0.7104634495938843,1,High,Priority retention call
0,0,1,0,30,1,0,0,0,1,0,0,0,1,50.0,1474.9,4,1,1,1,1,0.0,0,0,0,0,0,1,0,0,0,1.6129032258064515,0,50.0,0,0.13306335074164685,0,Low,No action
0,0,0,0,26,1,1,1,1,0,0,0,0,0,61.55,1581.95,4,1,2,12,0,1.0,0,0,0,0,1,0,1,0,0,2.2796296296296292,0,0.0,0,0.10228119264314374,0,Low,No action
1,0,1,0,10,1,0,0,0,1,0,1,1,1,67.8,653.15,1,1,3,1,1,0.0,0,0,0,1,0,0,0,0,0,6.163636363636363,0,67.8,0,0.3195288211973418,1,Medium,Send engagement offer
0,0,1,1,35,1,0,0,0,0,0,0,0,0,20.5,759.35,4,0,0,24,0,1.0,0,0,1,0,0,0,0,1,0,0.5694444444444444,0,0.0,0,0.0022522522522522522,0,Low,No action
0,0,0,0,1,1,0,0,0,0,0,0,1,1,55.25,55.25,0,1,1,1,1,0.0,0,0,0,0,1,0,0,0,0,27.625,1,55.25,0,0.7257560651379196,1,High,Priority retention call
1,0,0,0,1,1,0,0,0,0,0,0,0,0,18.85,18.85,0,0,0,1,1,0.0,0,0,1,0,1,0,0,0,0,9.425,1,18.85,0,0.2962189957652752,0,Low,No action
1,0,0,0,15,1,1,1,0,0,0,0,0,1,55.7,899.8,2,1,1,1,1,0.0,0,0,0,0,0,1,0,0,0,3.48125,0,55.7,0,0.18202467355053384,0,Low,No action
0,0,1,1,62,1,1,1,1,0,0,1,0,1,94.95,5791.85,7,1,3,12,0,1.0,0,1,0,1,0,0,1,0,0,1.5071428571428571,0,0.0,0,0.11827622014537902,0,Low,No action
0,0,0,0,71,0,0,1,1,1,1,1,0,0,53.95,3888.65,7,1,5,24,0,1.0,0,0,0,0,0,0,0,1,0,0.7493055555555556,0,0.0,0,0.01724267370819095,0,Low,No action
0,0,1,0,61,1,0,0,1,1,1,0,1,0,94.15,5731.85,7,1,4,1,1,0.0,0,1,0,1,0,0,0,0,1,1.5185483870967742,0,94.15,0,0.12536902202491076,0,Low,No action
0,1,1,0,29,1,1,0,0,0,1,0,0,1,79.3,2414.55,4,1,1,1,1,0.0,0,1,0,0,1,0,0,0,1,2.643333333333333,0,79.3,0,0.5196556734050808,1,Medium,Send engagement offer
1,0,1,1,72,1,1,1,1,1,1,1,1,1,115.5,8425.15,8,1,6,24,0,1.0,0,1,0,0,1,0,0,1,0,1.5821917808219177,0,0.0,0,0.059365079365079364,0,Low,No action
1,0,0,0,2,1,1,0,0,0,0,0,0,0,74.9,147.15,0,1,0,1,1,0.0,0,1,0,1,0,0,0,0,1,24.96666666666667,1,74.9,1,0.5907427116226303,1,Medium,Send engagement offer
1,0,0,0,3,1,1,0,0,0,0,1,1,1,96.6,291.9,0,1,2,1,1,0.0,0,1,0,0,1,0,0,0,1,24.15,1,96.6,1,0.8852285925456657,1,High,Priority retention call
1,0,0,0,28,1,0,0,1,0,1,0,0,0,54.65,1517.5,4,1,2,1,1,0.0,0,0,0,0,0,0,0,0,0,1.8844827586206896,0,54.65,0,0.07819685506601394,0,Low,No action
0,0,0,0,22,1,1,0,0,0,0,1,1,1,95.1,2162.6,3,1,2,1,1,0.0,0,1,0,0,1,0,0,0,1,4.134782608695652,0,95.1,0,0.6404296268703048,1,High,Priority retention call
1,0,0,0,24,1,0,1,0,0,1,0,0,0,56.35,1381.2,4,1,2,1,1,0.0,0,0,0,1,0,0,0,0,0,2.254,0,56.35,0,0.06219693777215901,0,Low,No action
1,0,0,1,14,1,0,0,0,1,0,1,0,1,59.8,824.85,2,1,2,1,1,0.0,0,0,0,1,0,0,0,0,0,3.9866666666666664,0,59.8,0,0.18202467355053384,0,Low,No action
1,1,0,0,4,1,1,0,0,0,0,0,1,1,84.6,360.1,0,1,1,1,1,0.0,0,1,0,0,1,0,0,0,1,16.919999999999998,1,84.6,1,0.8660769489139423,1,High,Priority retention call
1,0,0,0,12,1,1,1,0,1,1,0,0,1,61.65,713.75,2,1,3,1,1,0.0,0,0,0,0,0,1,0,0,0,4.742307692307692,0,61.65,0,0.16699618352204385,0,Low,No action
1,1,0,0,51,1,0,0,0,0,0,0,0,0,19.6,967.9,6,0,0,24,0,1.0,0,0,1,1,0,0,0,1,0,0.37692307692307697,0,0.0,0,0.004583254583254583,0,Low,No action
0,0,1,0,55,1,1,0,0,1,1,1,1,1,104.15,5743.05,6,1,4,12,0,1.0,0,1,0,0,1,0,1,0,0,1.8598214285714285,0,0.0,0,0.36762842064510876,1,Medium,Send engagement offer
0,0,0,0,14,0,0,0,0,1,0,1,1,1,50.75,712.75,2,1,3,1,1,0.0,0,0,0,0,1,0,0,0,0,3.3833333333333333,0,50.75,0,0.49553642595249486,1,Medium,Send engagement offer
0,0,1,1,69,1,0,0,0,0,0,0,0,0,19.9,1356.7,7,0,0,24,0,1.0,0,0,1,0,0,0,0,1,0,0.28428571428571425,0,0.0,0,0.0,0,Low,No action
1,0,0,0,58,1,0,0,0,0,1,1,1,1,95.3,5817.7,6,1,3,1,1,0.0,0,1,0,0,1,0,0,0,1,1.6152542372881356,0,95.3,0,0.33569267997580154,1,Medium,Send engagement offer
0,0,1,1,6,1,0,0,0,0,0,0,0,0,19.55,122.9,1,0,0,1,1,0.0,0,0,1,0,0,1,0,0,0,2.7928571428571427,1,19.55,0,0.1403975120534008,0,Low,No action
1,0,1,1,7,1,0,1,0,0,0,0,0,0,50.7,350.35,1,1,1,1,1,0.0,0,0,0,0,0,1,0,0,0,6.3375,0,50.7,0,0.12403881896570353,0,Low,No action
0,0,1,0,69,1,0,1,1,0,0,0,0,1,53.65,3804.4,7,1,2,12,0,1.0,0,0,0,1,0,0,1,0,0,0.7664285714285713,0,0.0,0,0.0224904214559387,0,Low,No action
1,0,0,1,2,1,0,0,0,0,0,0,0,1,19.6,35.85,0,0,0,1,1,0.0,0,0,1,0,1,0,0,0,0,6.533333333333333,1,19.6,0,0.27684009710420243,0,Low,No action
0,0,1,1,26,1,0,0,0,1,0,0,0,0,50.35,1285.8,4,1,1,12,0,1.0,0,0,0,0,0,1,1,0,0,1.8648148148148147,0,0.0,0,0.05309427414690573,0,Low,No action
0,1,0,0,51,1,1,0,0,0,0,0,0,0,25.0,1260.7,6,0,0,12,0,1.0,0,0,1,0,0,0,1,0,0,0.4807692307692308,0,0.0,0,0.0224904214559387,0,Low,No action
0,0,0,0,1,1,0,0,0,0,0,1,1,1,88.35,88.35,0,1,2,1,1,0.0,0,1,0,0,1,0,0,0,1,44.175,1,88.35,1,0.9418386491557224,1,High,Priority retention call
0,0,1,1,72,1,1,1,1,1,1,0,0,0,69.85,5102.35,8,1,4,24,0,1.0,0,0,0,0,0,0,0,1,0,0.956849315068493,0,0.0,0,0.002331002331002331,0,Low,No action
1,0,0,0,2,1,0,0,0,0,0,0,0,1,45.85,105.6,0,1,0,1,1,0.0,0,0,0,0,0,1,0,0,0,15.283333333333333,1,45.85,0,0.5541415055930895,1,Medium,Send engagement offer
1,0,0,1,48,0,0,0,1,1,0,0,1,0,45.55,2108.35,6,1,3,1,1,0.0,0,0,0,1,0,0,0,0,0,0.9295918367346937,0,45.55,0,0.09722921159837049,0,Low,No action
0,0,0,0,8,1,1,0,0,0,0,0,0,1,74.85,572.45,1,1,0,1,1,0.0,0,1,0,0,1,0,0,0,1,8.316666666666666,0,74.85,0,0.6821805645335058,1,High,Priority retention call
0,0,0,0,2,1,0,0,0,0,0,0,0,0,20.75,44.2,0,0,0,1,1,0.0,0,0,1,0,0,1,0,0,0,6.916666666666666,1,20.75,0,0.1643360883146111,0,Low,No action
1,0,1,0,56,1,1,1,0,0,0,1,1,1,98.0,5270.6,6,1,3,12,0,1.0,0,1,0,0,1,0,1,0,0,1.719298245614035,0,0.0,0,0.26839061903783495,0,Low,No action
1,0,0,0,1,0,0,0,0,0,0,0,0,0,24.6,24.6,0,1,0,1,1,0.0,0,0,0,0,1,0,0,0,0,12.3,1,24.6,0,0.5830568112743038,1,Medium,Send engagement offer
1,0,0,0,1,1,0,0,0,0,0,0,0,1,20.2,20.2,0,0,0,1,1,0.0,0,0,1,0,0,0,0,0,0,10.1,1,20.2,0,0.3098781436349494,1,Medium,Send engagement offer
1,0,0,0,1,1,0,1,0,0,0,0,0,0,75.3,75.3,0,1,1,1,1,0.0,0,1,0,0,0,1,0,0,1,37.65,1,75.3,1,0.5907427116226303,1,Medium,Send engagement offer
1,1,0,0,66,1,1,0,0,1,1,1,1,1,102.85,6976.75,7,1,4,12,0,1.0,0,1,0,1,0,0,1,0,0,1.5350746268656714,0,0.0,0,0.26839061903783495,0,Low,No action
1,0,1,0,26,1,0,0,0,0,1,0,1,0,85.9,2196.45,4,1,2,1,1,0.0,0,1,0,1,0,0,0,0,1,3.1814814814814816,0,85.9,0,0.25527812766447405,0,Low,No action
1,0,1,1,54,1,0,1,0,1,1,0,1,0,69.95,3871.85,6,1,4,24,0,1.0,0,0,0,0,0,0,0,1,0,1.2718181818181817,0,0.0,0,0.004583254583254583,0,Low,No action
1,0,1,0,19,1,0,0,1,0,0,0,1,1,59.8,1130.85,3,1,2,1,1,0.0,0,0,0,0,0,1,0,0,0,2.99,0,59.8,0,0.19826892109500804,0,Low,No action
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.3,19.3,0,0,0,1,1,0.0,0,0,1,1,0,0,0,0,0,9.65,1,19.3,0,0.25527812766447405,0,Low,No action
1,0,0,0,15,1,0,1,1,0,0,1,1,1,99.1,1426.4,2,1,4,1,1,0.0,0,1,0,1,0,0,0,0,1,6.19375,0,99.1,0,0.5409773776391357,1,Medium,Send engagement offer
1,1,0,1,30,1,1,0,0,0,1,1,1,1,101.3,2974.5,4,1,3,1,1,0.0,0,1,0,0,1,0,0,0,1,3.267741935483871,0,101.3,0,0.5357406123058625,1,Medium,Send engagement offer
0,0,0,0,10,1,0,0,0,0,0,0,0,0,20.0,185.4,1,0,0,1,1,0.0,0,0,1,0,1,0,0,0,0,1.8181818181818183,0,20.0,0,0.1403975120534008,0,Low,No action
1,0,0,0,2,1,0,0,0,1,0,0,0,1,75.8,160.75,0,1,1,1,1,0.0,0,1,0,0,1,0,0,0,1,25.266666666666666,1,75.8,1,0.6836014227318575,1,High,Priority retention call
1,0,1,0,52,1,0,1,0,1,0,1,0,1,64.3,3410.6,6,1,3,12,0,1.0,0,0,0,0,0,1,1,0,0,1.2132075471698112,0,0.0,0,0.07382086939609063,0,Low,No action
1,0,0,0,15,1,1,0,0,0,0,0,0,1,48.8,720.1,2,1,0,1,1,0.0,0,0,0,0,0,1,0,0,0,3.05,0,48.8,0,0.27571662636384225,0,Low,No action
1,0,1,1,1,1,0,0,0,0,0,0,0,1,19.4,19.4,0,0,0,1,1,0.0,0,0,1,0,0,1,0,0,0,9.7,1,19.4,0,0.2962189957652752,0,Low,No action
1,0,1,1,69,1,0,0,0,0,0,0,0,0,19.8,1436.95,7,0,0,24,0,1.0,0,0,1,1,0,0,0,1,0,0.28285714285714286,0,0.0,0,0.0,0,Low,No action
0,0,1,0,71,1,1,1,1,1,1,0,1,1,80.1,5585.4,7,1,5,24,0,1.0,0,0,0,0,0,1,0,1,0,1.1124999999999998,0,0.0,0,0.0224904214559387,0,Low,No action
0,0,0,0,15,1,0,0,0,0,0,0,0,1,19.8,309.4,2,0,0,1,1,0.0,0,0,1,0,0,1,0,0,0,1.2375,0,19.8,0,0.1403975120534008,0,Low,No action
0,0,0,0,40,1,0,0,0,0,1,0,0,1,51.1,2092.9,5,1,1,1,1,0.0,0,0,0,0,1,0,0,0,0,1.2463414634146341,0,51.1,0,0.12536902202491076,0,Low,No action
1,0,0,0,5,1,0,0,0,0,0,0,0,1,19.65,92.05,0,0,0,1,1,0.0,0,0,1,1,0,0,0,0,0,3.2749999999999995,1,19.65,0,0.2412653888109709,0,Low,No action
1,0,0,0,16,1,0,0,0,0,0,0,0,0,19.05,326.65,2,0,0,12,0,1.0,0,0,1,0,0,1,1,0,0,1.1205882352941177,0,0.0,0,0.04074438970990695,0,Low,No action
1,0,1,1,57,1,1,1,1,0,1,0,0,0,65.2,3687.85,6,1,3,1,1,0.0,0,0,0,0,0,0,0,0,0,1.1241379310344828,0,65.2,0,0.04394296951819076,0,Low,No action
1,0,1,0,21,1,1,0,0,0,0,0,1,1,86.5,1808.7,3,1,1,1,1,0.0,0,1,0,0,1,0,0,0,1,3.931818181818182,0,86.5,0,0.5830568112743038,1,Medium,Send engagement offer
1,1,0,0,19,1,0,1,1,0,1,1,1,1,105.0,2007.25,3,1,5,1,1,0.0,0,1,0,0,0,1,0,0,1,5.25,0,105.0,0,0.34284517660198244,1,Medium,Send engagement offer
0,0,0,0,11,0,0,0,1,0,1,0,0,1,35.65,425.1,1,1,2,1,1,0.0,0,0,0,0,1,0,0,0,0,2.970833333333333,0,35.65,0,0.3290093048713738,1,Medium,Send engagement offer
1,0,1,0,46,1,0,0,1,0,0,1,1,1,69.1,3168.0,5,1,3,1,1,0.0,0,0,0,1,0,0,0,0,0,1.4702127659574467,0,69.1,0,0.18202467355053384,0,Low,No action
1,1,0,0,6,1,0,1,0,0,0,0,0,1,74.1,450.9,1,1,1,1,1,0.0,0,1,0,0,1,0,0,0,1,10.585714285714284,1,74.1,1,0.5196556734050808,1,Medium,Send engagement offer
1,0,1,1,53,1,0,0,1,1,1,1,1,1,108.25,5935.1,6,1,5,1,1,0.0,0,1,0,0,0,0,0,0,1,2.0046296296296293,0,108.25,0,0.1480918407701369,0,Low,No action
1,0,1,0,64,1,0,0,0,0,0,0,0,0,19.45,1225.65,7,0,0,24,0,1.0,0,0,1,1,0,0,0,1,0,0.29923076923076924,0,0.0,0,0.002331002331002331,0,Low,No action
